airline,source_city,departure_time,stops,arrival_time,destination_city,class,price,days_left,duration_hours,duration_minutes
1,1,0,1,1,2,0,6274,36,11,67
1,1,0,1,1,2,0,7534,38,11,67
1,1,0,1,1,2,0,6274,43,11,67
1,1,0,1,1,3,0,14453,3,33,33
1,1,0,1,1,3,0,13844,9,33,33
1,1,0,1,1,4,0,8885,16,33,5
1,1,0,1,1,4,0,7968,18,33,5
1,1,0,1,1,4,0,7548,21,33,5
1,1,0,1,1,4,0,7548,42,33,5
1,2,0,1,1,3,0,16523,4,30,17
1,2,0,1,1,3,0,16208,11,30,17
1,3,0,1,1,1,0,9534,6,28,67
1,3,0,1,1,1,0,11214,7,28,67
1,3,0,1,1,1,0,11739,8,28,67
1,3,0,1,1,1,0,8904,10,28,67
1,3,0,1,1,1,0,12369,11,28,67
1,3,0,1,1,1,0,10164,12,28,67
1,3,0,1,1,1,0,10164,14,28,67
1,3,0,1,1,1,0,7014,17,28,67
1,3,0,1,1,1,0,4767,21,28,67
1,3,0,1,1,1,0,4767,29,28,67
1,3,0,1,1,0,0,11962,4,28,83
1,3,0,1,1,0,0,14619,5,30,0
1,3,0,1,1,0,0,13235,9,30,0
1,3,0,1,1,0,0,14955,9,30,0
1,3,0,1,1,0,0,13695,12,30,0
1,3,0,1,1,0,0,10093,16,30,0
1,3,0,1,1,0,0,11351,16,30,0
1,3,0,1,1,0,0,9424,17,30,0
1,3,0,1,1,0,0,9884,17,30,0
1,3,0,1,1,0,0,11354,17,30,0
1,3,0,1,1,0,0,9424,18,30,0
1,3,0,1,1,0,0,10283,19,30,0
1,3,0,1,1,0,0,9424,20,30,0
1,3,0,1,1,0,0,9424,21,30,0
1,3,0,1,1,0,0,9884,21,30,0
1,3,0,1,1,0,0,10093,22,30,0
1,3,0,1,1,0,0,10366,23,30,0
1,3,0,1,1,0,0,10553,23,30,0
1,3,0,1,1,0,0,9424,24,30,0
1,3,0,1,1,0,0,10684,24,30,0
1,3,0,1,1,0,0,8899,25,30,0
1,3,0,1,1,0,0,10199,26,30,0
1,3,0,1,1,0,0,8478,27,30,0
1,3,0,1,1,0,0,8899,28,30,0
1,3,0,1,1,0,0,9172,28,30,0
1,3,0,1,1,0,0,9359,28,30,0
1,3,0,1,1,0,0,8899,29,30,0
1,3,0,1,1,0,0,9359,29,30,0
1,3,0,1,1,0,0,10829,29,30,0
1,3,0,1,1,0,0,10366,30,30,0
1,3,0,1,1,0,0,10952,30,30,0
1,3,0,1,1,0,0,9424,31,30,0
1,3,0,1,1,0,0,9697,31,30,0
1,3,0,1,1,0,0,8899,32,30,0
1,3,0,1,1,0,0,9359,33,30,0
1,3,0,1,1,0,0,9424,34,30,0
1,3,0,1,1,0,0,8899,35,30,0
1,3,0,1,1,0,0,9172,35,30,0
1,3,0,1,1,0,0,8478,36,30,0
1,3,0,1,1,0,0,9424,37,30,0
1,3,0,1,1,0,0,9884,37,30,0
1,3,0,1,1,0,0,10366,38,30,0
1,3,0,1,1,0,0,9424,39,30,0
1,3,0,1,1,0,0,9359,40,30,0
1,3,0,1,1,0,0,8899,41,30,0
1,3,0,1,1,0,0,8478,42,30,0
1,3,0,1,1,0,0,8938,42,30,0
1,3,0,1,1,0,0,8899,43,30,0
1,3,0,1,1,0,0,8899,44,30,0
1,3,0,1,1,0,0,9424,45,30,0
1,3,0,1,1,0,0,9884,45,30,0
1,3,0,1,1,0,0,9424,46,30,0
1,3,0,1,1,0,0,8898,47,30,0
1,3,0,1,1,0,0,9778,47,30,0
1,3,0,1,1,0,0,9319,48,30,0
1,3,0,1,1,0,0,9359,48,30,0
1,3,0,1,1,2,0,8239,16,30,92
1,3,0,1,1,4,0,15165,2,33,67
1,3,0,1,1,5,0,16782,2,33,33
1,3,0,1,1,5,0,16782,9,33,33
1,1,0,1,1,4,0,11639,3,31,58
1,1,0,1,1,4,0,11639,7,31,58
1,1,0,1,1,4,0,12637,9,31,58
1,1,0,1,1,4,0,11639,10,31,58
1,1,0,1,1,4,0,11639,11,31,58
1,1,0,1,1,4,0,10747,14,31,58
1,1,0,1,1,4,0,10747,15,31,58
1,1,0,1,1,4,0,9323,16,31,58
1,1,0,1,1,4,0,8378,17,31,58
1,1,0,1,1,4,0,8063,18,31,58
1,1,0,1,1,4,0,8063,20,31,58
1,1,0,1,1,4,0,8063,21,31,58
1,1,0,1,1,4,0,8336,23,31,58
1,1,0,1,1,4,0,8063,25,31,58
1,1,0,1,1,4,0,8336,28,31,58
1,1,0,1,1,4,0,8336,30,31,58
1,1,0,1,1,4,0,8336,35,31,58
1,1,0,1,1,4,0,8063,37,31,58
1,1,0,1,1,4,0,8063,42,31,58
1,1,0,1,1,4,0,8063,44,31,58
1,1,0,1,1,4,0,8063,47,31,58
1,2,0,1,1,4,0,15380,1,31,17
1,2,0,1,1,4,0,18960,1,31,17
1,2,0,1,1,4,0,13225,4,31,5
1,2,0,1,1,4,0,13752,4,31,17
1,2,0,1,1,4,0,13332,6,31,17
1,2,0,1,1,4,0,13332,7,31,17
1,2,0,1,1,4,0,15831,9,31,17
1,2,0,1,1,4,0,13332,10,31,17
1,2,0,1,1,4,0,15758,10,31,17
1,2,0,1,1,4,0,14065,15,31,5
1,2,0,1,1,4,0,10510,16,31,17
1,2,0,1,1,4,0,9670,17,31,17
1,2,0,1,1,4,0,6920,18,31,5
1,2,0,1,1,4,0,9670,20,31,17
1,2,0,1,1,4,0,10090,21,31,17
1,2,0,1,1,4,0,7263,22,31,5
1,2,0,1,1,4,0,9670,22,31,17
1,2,0,1,1,4,0,10363,23,31,17
1,2,0,1,1,4,0,10090,24,31,17
1,2,0,1,1,4,0,11350,24,31,17
1,2,0,1,1,4,0,6920,25,31,5
1,2,0,1,1,4,0,9670,27,31,17
1,2,0,1,1,4,0,9670,28,31,17
1,2,0,1,1,4,0,9943,28,31,17
1,2,0,1,1,4,0,6843,29,31,5
1,2,0,1,1,4,0,9670,29,31,17
1,2,0,1,1,4,0,10363,30,31,17
1,2,0,1,1,4,0,10090,31,31,17
1,2,0,1,1,4,0,10363,31,31,17
1,2,0,1,1,4,0,6500,32,31,5
1,2,0,1,1,4,0,9670,34,31,17
1,2,0,1,1,4,0,9670,35,31,17
1,2,0,1,1,4,0,9943,35,31,17
1,2,0,1,1,4,0,7760,36,31,5
1,2,0,1,1,4,0,9670,36,31,17
1,2,0,1,1,4,0,9670,37,31,17
1,2,0,1,1,4,0,9670,38,31,17
1,2,0,1,1,4,0,9943,38,31,17
1,2,0,1,1,4,0,6500,39,31,5
1,2,0,1,1,4,0,9670,41,31,17
1,2,0,1,1,4,0,9670,42,31,17
1,2,0,1,1,4,0,7417,43,31,5
1,2,0,1,1,4,0,9670,43,31,17
1,2,0,1,1,4,0,9670,44,31,17
1,2,0,1,1,4,0,10090,45,31,17
1,2,0,1,1,4,0,10090,47,31,17
1,2,0,1,1,4,0,10090,48,31,17
1,2,0,1,1,4,0,10090,49,31,17
1,3,0,1,1,2,0,14871,1,31,5
1,3,0,1,1,2,0,17370,2,31,5
1,3,0,1,1,2,0,15239,9,31,5
1,3,0,1,1,4,0,13183,1,31,17
1,3,0,1,1,4,0,15377,1,31,17
1,3,0,1,1,4,0,15619,2,31,17
1,3,0,1,1,4,0,12185,7,31,17
1,3,0,1,1,4,0,13183,9,31,17
1,3,0,1,1,4,0,6972,16,31,75
1,3,0,1,1,4,0,9560,17,31,17
1,3,0,1,1,4,0,6475,18,31,75
1,3,0,1,1,4,0,6895,18,31,75
1,3,0,1,1,4,0,6055,25,31,75
1,3,0,1,1,4,0,6475,39,31,75
1,0,0,1,1,3,0,12150,4,10,0
1,0,0,1,1,3,0,12150,5,10,25
1,0,0,1,1,3,0,12150,6,10,0
1,0,0,1,1,3,0,12150,7,10,25
1,0,0,1,1,3,0,12150,8,10,0
1,0,0,1,1,3,0,12150,9,10,0
1,0,0,1,1,3,0,12150,11,10,0
1,0,0,1,1,3,0,12150,12,10,25
1,0,0,1,1,3,0,12150,13,10,0
1,0,0,1,1,3,0,12150,14,10,25
1,0,0,1,1,3,0,8265,15,10,0
1,0,0,1,1,3,0,7005,16,10,0
1,0,0,1,1,3,0,4748,17,10,25
1,0,0,1,1,3,0,4559,18,10,0
1,0,0,1,1,3,0,4559,19,10,25
1,0,0,1,1,3,0,4559,20,10,0
1,0,0,1,1,3,0,7005,21,10,25
1,0,0,1,1,3,0,4559,22,10,0
1,0,0,1,1,3,0,4559,23,10,0
1,0,0,1,1,3,0,4559,24,10,25
1,0,0,1,1,3,0,4559,25,10,0
1,0,0,1,1,3,0,4559,26,10,25
1,0,0,1,1,3,0,4559,28,10,25
1,0,0,1,1,3,0,4559,29,10,0
1,0,0,1,1,3,0,4559,30,10,0
1,0,0,1,1,3,0,4559,31,10,25
1,0,0,1,1,3,0,4559,32,10,0
1,0,0,1,1,3,0,4559,33,10,25
1,0,0,1,1,3,0,4559,34,10,0
1,0,0,1,1,3,0,4559,35,10,25
1,0,0,1,1,3,0,4559,36,10,0
1,0,0,1,1,3,0,4559,37,10,0
1,0,0,1,1,3,0,4748,38,10,25
1,0,0,1,1,3,0,4559,39,10,0
1,0,0,1,1,3,0,4559,40,10,25
1,0,0,1,1,3,0,4559,41,10,0
1,0,0,1,1,3,0,4559,42,10,25
1,0,0,1,1,3,0,4559,43,10,0
1,0,0,1,1,3,0,4559,44,10,0
1,0,0,1,1,3,0,4559,45,10,17
1,0,0,1,1,3,0,4559,47,10,17
1,0,0,1,1,3,0,4559,49,10,17
1,0,0,1,1,4,0,11678,6,10,0
1,0,0,1,1,4,0,11310,8,10,0
1,1,0,1,1,1,0,15183,12,10,83
1,1,0,1,1,1,0,14343,13,10,83
1,1,0,1,1,1,0,16863,14,10,83
1,1,0,1,1,1,0,6941,15,10,83
1,1,0,1,1,1,0,5103,19,10,83
1,1,0,1,1,1,0,4158,20,10,83
1,1,0,1,1,1,0,4421,21,10,83
1,1,0,1,1,1,0,4106,22,10,83
1,1,0,1,1,1,0,6521,23,10,83
1,1,0,1,1,1,0,8096,24,10,83
1,1,0,1,1,1,0,5156,25,10,83
1,1,0,1,1,1,0,4106,26,10,83
1,1,0,1,1,1,0,4158,27,10,83
1,1,0,1,1,1,0,3843,28,10,83
1,1,0,1,1,1,0,4736,29,10,83
1,1,0,1,1,1,0,5576,30,10,83
1,1,0,1,1,1,0,4578,31,10,83
1,1,0,1,1,1,0,4158,32,10,83
1,1,0,1,1,1,0,3843,33,10,83
1,1,0,1,1,1,0,3843,34,10,83
1,1,0,1,1,1,0,4421,35,10,83
1,1,0,1,1,1,0,4421,36,10,83
1,1,0,1,1,1,0,5103,37,10,83
1,1,0,1,1,1,0,5103,38,10,83
1,1,0,1,1,1,0,4158,39,10,83
1,1,0,1,1,1,0,3843,40,10,83
1,1,0,1,1,1,0,3843,41,10,83
1,1,0,1,1,1,0,3843,42,10,83
1,1,0,1,1,1,0,3843,43,10,83
1,1,0,1,1,1,0,3843,44,10,83
1,1,0,1,1,1,0,4158,45,10,83
1,1,0,1,1,1,0,3843,46,10,83
1,1,0,1,1,1,0,3843,47,10,83
1,1,0,1,1,1,0,3843,48,10,83
1,1,0,1,1,1,0,3843,49,10,83
1,1,0,1,1,4,0,9356,6,10,25
1,1,0,1,1,4,0,8988,8,10,25
1,2,0,1,1,1,0,4294,46,10,58
1,2,0,1,1,1,0,4294,48,10,58
1,3,0,1,1,1,0,11844,7,10,0
1,3,0,1,1,1,0,11844,11,10,0
1,3,0,1,1,1,0,11844,12,10,0
1,3,0,1,1,1,0,11844,14,10,0
1,3,0,1,1,1,0,5093,18,10,0
1,3,0,1,1,1,0,5282,19,10,0
1,3,0,1,1,1,0,5282,21,10,0
1,3,0,1,1,1,0,7539,23,10,0
1,3,0,1,1,1,0,5282,25,10,0
1,3,0,1,1,1,0,5282,26,10,0
1,3,0,1,1,1,0,5282,28,10,0
1,3,0,1,1,1,0,5282,30,10,0
1,3,0,1,1,1,0,5282,32,10,0
1,3,0,1,1,1,0,5282,33,10,0
1,3,0,1,1,1,0,5282,35,10,0
1,3,0,1,1,1,0,5282,37,10,0
1,3,0,1,1,1,0,5282,39,10,0
1,3,0,1,1,1,0,5282,40,10,0
1,3,0,1,1,1,0,5282,42,10,0
1,3,0,1,1,1,0,5282,44,10,0
1,0,0,1,1,0,0,14250,2,5,67
1,0,0,1,1,0,0,14775,4,5,67
1,0,0,1,1,0,0,19500,5,5,67
1,0,0,1,1,0,0,19500,6,5,67
1,0,0,1,1,0,0,21075,7,5,67
1,0,0,1,1,0,0,20760,8,5,67
1,0,0,1,1,0,0,20340,9,5,67
1,0,0,1,1,0,0,25695,10,5,67
1,0,0,1,1,0,0,19710,11,5,67
1,0,0,1,1,0,0,15615,12,5,67
1,0,0,1,1,0,0,17715,13,5,67
1,0,0,1,1,0,0,19185,14,5,67
1,0,0,1,1,0,0,17967,15,5,67
1,0,0,1,1,0,0,21432,16,5,67
1,0,0,1,1,0,0,15353,17,5,67
1,0,0,1,1,0,0,12833,18,5,67
1,0,0,1,1,0,0,13463,19,5,67
1,0,0,1,1,0,0,14555,20,5,67
1,0,0,1,1,0,0,9410,21,5,67
1,0,0,1,1,0,0,9410,22,5,67
1,0,0,1,1,0,0,9515,23,5,67
1,0,0,1,1,0,0,8885,24,5,67
1,0,0,1,1,0,0,6785,25,5,67
1,0,0,1,1,0,0,6365,26,5,67
1,0,0,1,1,0,0,7940,27,5,67
1,0,0,1,1,0,0,7940,28,5,67
1,0,0,1,1,0,0,9935,29,5,67
1,0,0,1,1,0,0,8570,30,5,67
1,0,0,1,1,0,0,7940,31,5,67
1,0,0,1,1,0,0,7310,32,5,67
1,0,0,1,1,0,0,6995,33,5,67
1,0,0,1,1,0,0,10250,34,5,67
1,0,0,1,1,0,0,11615,35,5,67
1,0,0,1,1,0,0,16392,36,5,67
1,0,0,1,1,0,0,7940,37,5,67
1,0,0,1,1,0,0,11258,38,5,67
1,0,0,1,1,0,0,8465,39,5,67
1,0,0,1,1,0,0,7310,40,5,67
1,0,0,1,1,0,0,6995,41,5,67
1,0,0,1,1,0,0,6470,42,5,67
1,0,0,1,1,0,0,6470,43,5,67
1,0,0,1,1,0,0,6470,44,5,67
1,0,0,1,1,3,0,18073,1,5,42
1,0,0,1,1,3,0,17653,3,5,42
1,0,0,1,1,3,0,11563,6,5,42
1,0,0,1,1,3,0,11983,8,5,42
1,0,0,1,1,3,0,14188,10,5,42
1,0,0,1,1,3,0,10303,13,5,42
1,0,0,1,1,3,0,6891,15,5,42
1,0,0,1,1,3,0,8046,17,5,42
1,0,0,1,1,3,0,8046,20,5,42
1,0,0,1,1,3,0,7521,22,5,42
1,0,0,1,1,3,0,7521,24,5,42
1,0,0,1,1,3,0,6471,29,5,42
1,0,0,1,1,3,0,5841,31,5,42
1,0,0,1,1,3,0,6156,34,5,42
1,0,0,1,1,3,0,5841,36,5,42
1,0,0,1,1,3,0,7206,38,5,42
1,0,0,1,1,3,0,6891,41,5,42
1,0,0,1,1,3,0,6471,43,5,42
1,0,0,1,1,3,0,6471,45,5,5
1,0,0,1,1,3,0,5841,48,5,5
1,1,0,1,1,5,0,8148,4,5,83
1,1,0,1,1,5,0,8148,5,5,83
1,1,0,1,1,5,0,8148,6,5,83
1,1,0,1,1,5,0,8148,7,5,83
1,1,0,1,1,5,0,8148,8,5,83
1,1,0,1,1,5,0,8148,10,5,83
1,1,0,1,1,5,0,8148,11,5,83
1,1,0,1,1,5,0,8148,12,5,83
1,1,0,1,1,5,0,8148,13,5,83
1,1,0,1,1,5,0,8148,14,5,83
1,1,0,1,1,5,0,8148,15,5,83
1,1,0,1,1,5,0,5208,17,5,83
1,1,0,1,1,5,0,4757,18,5,83
1,1,0,1,1,5,0,5208,19,5,83
1,1,0,1,1,5,0,4757,20,5,83
1,1,0,1,1,5,0,4757,21,5,83
1,1,0,1,1,5,0,4757,22,5,83
1,1,0,1,1,5,0,4757,23,5,83
1,1,0,1,1,5,0,4757,24,5,83
1,1,0,1,1,5,0,4757,25,5,83
1,1,0,1,1,5,0,4757,26,5,83
1,1,0,1,1,5,0,4757,27,5,83
1,1,0,1,1,5,0,4757,28,5,83
1,1,0,1,1,5,0,4757,29,5,83
1,1,0,1,1,5,0,4757,30,5,83
1,1,0,1,1,5,0,4757,31,5,83
1,1,0,1,1,5,0,4757,32,5,83
1,1,0,1,1,5,0,4757,33,5,83
1,1,0,1,1,5,0,4757,34,5,83
1,1,0,1,1,5,0,4757,35,5,83
1,1,0,1,1,5,0,4757,36,5,83
1,1,0,1,1,5,0,4757,37,5,83
1,1,0,1,1,5,0,4757,38,5,83
1,1,0,1,1,5,0,4757,39,5,83
1,1,0,1,1,5,0,4757,40,5,83
1,1,0,1,1,5,0,4757,41,5,83
1,1,0,1,1,5,0,5208,42,5,83
1,1,0,1,1,5,0,5208,43,5,83
1,1,0,1,1,5,0,4757,44,5,83
1,2,0,1,1,0,0,19879,1,5,58
1,2,0,1,1,0,0,10744,6,5,58
1,2,0,1,1,0,0,10744,8,5,58
1,2,0,1,1,0,0,15679,10,5,58
1,2,0,1,1,0,0,10744,11,5,58
1,2,0,1,1,0,0,10744,13,5,58
1,2,0,1,1,0,0,11899,15,5,58
1,2,0,1,1,0,0,8429,17,5,58
1,2,0,1,1,0,0,5290,18,5,58
1,2,0,1,1,0,0,5634,20,5,58
1,2,0,1,1,0,0,5909,22,5,58
1,2,0,1,1,0,0,5909,24,5,58
1,2,0,1,1,0,0,5565,25,5,58
1,2,0,1,1,0,0,5290,27,5,58
1,2,0,1,1,0,0,5634,29,5,58
1,2,0,1,1,0,0,6329,31,5,58
1,2,0,1,1,0,0,5290,32,5,58
1,2,0,1,1,0,0,5290,34,5,58
1,2,0,1,1,0,0,5634,36,5,58
1,2,0,1,1,0,0,5985,38,5,58
1,2,0,1,1,0,0,5290,39,5,58
1,2,0,1,1,0,0,5290,41,5,58
1,2,0,1,1,0,0,5290,43,5,58
1,2,0,1,1,0,0,5565,45,5,33
1,2,0,1,1,0,0,5290,46,5,33
1,2,0,1,1,0,0,3478,47,5,25
1,2,0,1,1,0,0,5290,48,5,33
1,3,0,1,1,0,0,18407,2,5,83
1,3,0,1,1,0,0,9272,5,5,83
1,3,0,1,1,0,0,8694,7,5,83
1,3,0,1,1,0,0,9639,9,5,83
1,3,0,1,1,0,0,8694,11,5,83
1,3,0,1,1,0,0,8064,12,5,83
1,3,0,1,1,0,0,7004,13,5,83
1,3,0,1,1,0,0,8064,14,5,83
1,3,0,1,1,0,0,8701,17,5,83
1,3,0,1,1,0,0,4846,18,5,83
1,3,0,1,1,0,0,5541,19,5,83
1,3,0,1,1,0,0,4846,20,5,83
1,3,0,1,1,0,0,4846,21,5,83
1,3,0,1,1,0,0,5121,22,5,83
1,3,0,1,1,0,0,4846,23,5,83
1,3,0,1,1,0,0,5121,24,5,83
1,3,0,1,1,0,0,5121,25,5,83
1,3,0,1,1,0,0,4846,26,5,83
1,3,0,1,1,0,0,4846,27,5,83
1,3,0,1,1,0,0,4846,28,5,83
1,3,0,1,1,0,0,4846,29,5,83
1,3,0,1,1,0,0,6536,30,5,83
1,3,0,1,1,0,0,5541,31,5,83
1,3,0,1,1,0,0,4846,32,5,83
1,3,0,1,1,0,0,4846,33,5,83
1,3,0,1,1,0,0,4846,34,5,83
1,3,0,1,1,0,0,4846,35,5,83
1,3,0,1,1,0,0,4846,36,5,83
1,3,0,1,1,0,0,4846,37,5,83
1,3,0,1,1,0,0,5541,38,5,83
1,3,0,1,1,0,0,4846,39,5,83
1,3,0,1,1,0,0,4846,40,5,83
1,3,0,1,1,0,0,4846,41,5,83
1,3,0,1,1,0,0,4846,42,5,83
1,3,0,1,1,0,0,4846,43,5,83
1,3,0,1,1,0,0,4846,44,5,83
1,3,0,1,1,0,0,5121,45,5,58
1,3,0,1,1,0,0,4846,46,5,58
1,3,0,1,1,0,0,4846,47,5,58
1,3,0,1,1,0,0,4846,48,5,58
1,3,0,1,1,0,0,4846,49,5,58
1,0,0,1,1,0,0,29580,1,6,8
1,0,0,1,1,0,0,29580,2,6,42
1,0,0,1,1,0,0,29580,3,6,42
1,0,0,1,1,0,0,10680,5,6,42
1,0,0,1,1,0,0,10680,6,6,42
1,0,0,1,1,0,0,10680,7,6,42
1,0,0,1,1,0,0,10680,8,6,42
1,0,0,1,1,0,0,15615,9,6,42
1,0,0,1,1,0,0,17715,10,6,42
1,0,0,1,1,0,0,10680,11,6,42
1,0,0,1,1,0,0,10680,12,6,42
1,0,0,1,1,0,0,11520,13,6,42
1,0,0,1,1,0,0,11520,14,6,42
1,0,0,1,1,0,0,6277,15,6,42
1,0,0,1,1,0,0,8692,16,6,42
1,0,0,1,1,0,0,8062,17,6,42
1,0,0,1,1,0,0,5026,18,6,42
1,0,0,1,1,0,0,5301,19,6,42
1,0,0,1,1,0,0,5026,20,6,42
1,0,0,1,1,0,0,5446,21,6,42
1,0,0,1,1,0,0,5721,22,6,42
1,0,0,1,1,0,0,5446,23,6,42
1,0,0,1,1,0,0,6277,24,6,42
1,0,0,1,1,0,0,5721,25,6,42
1,0,0,1,1,0,0,5026,26,6,42
1,0,0,1,1,0,0,5026,27,6,42
1,0,0,1,1,0,0,5026,28,6,42
1,0,0,1,1,0,0,5446,29,6,42
1,0,0,1,1,0,0,6002,30,6,42
1,0,0,1,1,0,0,6141,31,6,42
1,0,0,1,1,0,0,6002,32,6,42
1,0,0,1,1,0,0,5446,33,6,42
1,0,0,1,1,0,0,5446,34,6,42
1,0,0,1,1,0,0,6002,35,6,42
1,0,0,1,1,0,0,6002,36,6,42
1,0,0,1,1,0,0,5446,37,6,42
1,0,0,1,1,0,0,7327,38,6,42
1,0,0,1,1,0,0,5446,39,6,42
1,0,0,1,1,0,0,5026,40,6,42
1,0,0,1,1,0,0,5446,41,6,42
1,0,0,1,1,0,0,8942,42,6,42
1,0,0,1,1,0,0,5446,43,6,42
1,0,0,1,1,0,0,5446,44,6,42
1,0,0,1,1,0,0,5721,45,6,17
1,0,0,1,1,0,0,6662,45,6,67
1,0,0,1,1,0,0,5927,47,6,67
1,0,0,1,1,0,0,5927,49,6,67
1,0,0,1,1,2,0,24120,3,6,8
1,0,0,1,1,2,0,12360,4,6,8
1,0,0,1,1,2,0,11520,6,6,8
1,0,0,1,1,2,0,12780,8,6,8
1,0,0,1,1,2,0,17190,10,6,8
1,0,0,1,1,2,0,11520,11,6,8
1,0,0,1,1,2,0,12780,13,6,8
1,0,0,1,1,2,0,6677,15,6,8
1,0,0,1,1,2,0,8882,17,6,8
1,0,0,1,1,2,0,5071,18,6,8
1,0,0,1,1,2,0,4728,20,6,8
1,0,0,1,1,2,0,6121,22,6,8
1,0,0,1,1,2,0,6677,24,6,8
1,0,0,1,1,2,0,5148,25,6,8
1,0,0,1,1,2,0,4728,27,6,8
1,0,0,1,1,2,0,6047,29,6,8
1,0,0,1,1,2,0,5491,31,6,8
1,0,0,1,1,2,0,5704,32,6,8
1,0,0,1,1,2,0,5148,34,6,8
1,0,0,1,1,2,0,5704,36,6,8
1,0,0,1,1,2,0,7307,38,6,8
1,0,0,1,1,2,0,5148,39,6,8
1,0,0,1,1,2,0,5148,41,6,8
1,0,0,1,1,2,0,5148,43,6,8
1,0,0,1,1,2,0,5148,45,6,8
1,0,0,1,1,3,0,13138,6,6,67
1,0,0,1,1,3,0,13138,7,6,67
1,0,0,1,1,3,0,13138,9,6,92
1,0,0,1,1,3,0,13138,13,6,67
1,0,0,1,1,3,0,13138,14,6,67
1,0,0,1,1,3,0,6542,16,6,92
1,0,0,1,1,3,0,6542,20,6,67
1,0,0,1,1,3,0,6542,21,6,67
1,0,0,1,1,3,0,6542,23,6,92
1,0,0,1,1,3,0,6542,28,6,67
1,0,0,1,1,3,0,6542,30,6,92
1,0,0,1,1,3,0,6542,34,6,67
1,0,0,1,1,3,0,6542,35,6,67
1,0,0,1,1,3,0,6542,37,6,92
1,0,0,1,1,3,0,6542,41,6,67
1,0,0,1,1,3,0,6542,42,6,67
1,0,0,1,1,3,0,6542,44,6,92
1,0,0,1,1,5,0,7635,20,6,33
1,0,0,1,1,5,0,7635,22,6,33
1,0,0,1,1,5,0,7635,24,6,33
1,0,0,1,1,5,0,7635,25,6,33
1,0,0,1,1,5,0,7635,27,6,33
1,0,0,1,1,5,0,7635,29,6,33
1,0,0,1,1,5,0,7635,31,6,33
1,0,0,1,1,5,0,7635,32,6,33
1,0,0,1,1,5,0,7635,34,6,33
1,0,0,1,1,5,0,7635,36,6,33
1,0,0,1,1,5,0,7635,38,6,33
1,0,0,1,1,5,0,7635,39,6,33
1,0,0,1,1,5,0,7635,41,6,33
1,0,0,1,1,5,0,7635,43,6,33
1,1,0,1,1,1,0,13231,3,6,92
1,1,0,1,1,1,0,19111,6,6,92
1,1,0,1,1,1,0,19111,8,6,92
1,1,0,1,1,1,0,9976,10,6,92
1,1,0,1,1,1,0,10291,11,6,83
1,1,0,1,1,1,0,4768,17,6,92
1,1,0,1,1,1,0,4768,18,6,83
1,1,0,1,1,1,0,4768,20,6,92
1,1,0,1,1,1,0,5220,22,6,92
1,1,0,1,1,1,0,4768,24,6,92
1,1,0,1,1,1,0,4768,25,6,83
1,1,0,1,1,1,0,4768,27,6,92
1,1,0,1,1,1,0,4768,29,6,92
1,1,0,1,1,1,0,4768,31,6,92
1,1,0,1,1,1,0,4768,32,6,83
1,1,0,1,1,1,0,5220,34,6,92
1,1,0,1,1,1,0,4768,36,6,92
1,1,0,1,1,1,0,4768,38,6,92
1,1,0,1,1,1,0,5220,39,6,83
1,1,0,1,1,1,0,4768,41,6,92
1,1,0,1,1,1,0,4768,43,6,92
1,1,0,1,1,1,0,3542,45,6,83
1,1,0,1,1,1,0,4768,45,6,75
1,1,0,1,1,1,0,3542,46,6,83
1,1,0,1,1,1,0,4768,46,6,75
1,1,0,1,1,1,0,6169,46,6,58
1,1,0,1,1,1,0,3542,47,6,83
1,1,0,1,1,1,0,4768,47,6,75
1,1,0,1,1,1,0,3542,48,6,83
1,1,0,1,1,1,0,4768,48,6,75
1,1,0,1,1,1,0,6169,48,6,58
1,1,0,1,1,1,0,3542,49,6,83
1,1,0,1,1,1,0,4768,49,6,75
1,1,0,1,1,2,0,20433,3,6,25
1,1,0,1,1,2,0,9201,6,6,25
1,1,0,1,1,2,0,9201,7,6,25
1,1,0,1,1,2,0,9201,8,6,25
1,1,0,1,1,2,0,11627,9,6,25
1,1,0,1,1,2,0,20433,10,6,25
1,1,0,1,1,2,0,9201,11,6,25
1,1,0,1,1,2,0,9201,13,6,25
1,1,0,1,1,2,0,9779,14,6,25
1,1,0,1,1,2,0,11627,15,6,25
1,1,0,1,1,2,0,7657,17,6,25
1,1,0,1,1,2,0,6502,18,6,25
1,1,0,1,1,2,0,6502,20,6,25
1,1,0,1,1,2,0,6502,21,6,25
1,1,0,1,1,2,0,6922,22,6,25
1,1,0,1,1,2,0,6922,23,6,25
1,1,0,1,1,2,0,6922,24,6,25
1,1,0,1,1,2,0,6082,25,6,25
1,1,0,1,1,2,0,6082,27,6,25
1,1,0,1,1,2,0,6082,28,6,25
1,1,0,1,1,2,0,6082,29,6,25
1,1,0,1,1,2,0,6502,30,6,25
1,1,0,1,1,2,0,6502,31,6,25
1,1,0,1,1,2,0,6082,32,6,25
1,1,0,1,1,2,0,6082,34,6,25
1,1,0,1,1,2,0,6082,35,6,25
1,1,0,1,1,2,0,6082,36,6,25
1,1,0,1,1,2,0,6082,37,6,25
1,1,0,1,1,2,0,6922,38,6,25
1,1,0,1,1,2,0,6082,39,6,25
1,1,0,1,1,2,0,6082,41,6,25
1,1,0,1,1,2,0,6082,42,6,25
1,1,0,1,1,2,0,6082,43,6,25
1,1,0,1,1,2,0,6082,44,6,25
